Unnamed: 0,comuna,titulo,precio_uf,m2_totales,m2_construidos,banos,dormitorios,antiguedad_anos,estacionamientos,jardin,piscina,quincho,condominio_cerrado,educacion,comercios,salud,url,tipo_vivienda,uf_por_m2,latitud,longitud,distancia_centro_km
4058,Peñalolén,Maravilloso Departamento En Venta En Barrio La Hacienda,14900.0,225.0,195.0,3,3,5,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1641577437-maravilloso-departamento-en-venta-en-barrio-la-hacienda-_JM,departamento,76.41025641025641,-33.4925109,-70.5719499,9.157549149421744
4059,Peñalolén,Venta Departamento Vespucio Muy Amplio Patio Tasado,3109.0,140.0,66.0,1,3,0,1,True,False,False,True,False,False,False,https://portalinmobiliario.com/MLC-1673438821-venta-departamento-vespucio-muy-amplio-patio-tasado-_JM,departamento,47.10606060606061,-33.4707172,-70.5764792,7.468998176387301
4060,Peñalolén,Oportunidad: Espectacular Duplex + Rooftop En Peñalolen,8500.0,170.0,120.0,3,3,6,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1656157743-oportunidad-espectacular-duplex-rooftop-en-penalolen-_JM,departamento,70.83333333333333,-33.4644284,-70.550188,9.483759208611824
4061,Peñalolén,Moderno E Independiente Townhouse,8700.0,200.0,123.0,3,3,0,2,True,True,False,False,True,True,False,https://portalinmobiliario.com/MLC-1677549603-moderno-e-independiente-townhouse-_JM,departamento,70.73170731707317,-33.4922118,-70.5548777,10.410795556755012
4062,Peñalolén,Hermoso Depto. Estilo Town House 5d/3b,10190.0,137.0,118.0,3,5,5,2,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1655975273-hermoso-depto-estilo-town-house-5d3b-_JM,departamento,86.35593220338983,-33.4644284,-70.550188,9.483759208611824
4065,Providencia,"Amplio Y Remodelado, Gran Terraza A Pasos Stade Francais",10900.0,155.0,137.0,2,3,47,1,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-3118349140-amplio-y-remodelado-gran-terraza-a-pasos-stade-francais-_JM,departamento,79.56204379562044,-33.4301687,-70.595339,5.030369326583048
4067,Providencia,Carmen Sylva / El Bosque,9650.0,152.0,140.0,3,3,33,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1684199413-carmen-sylva-el-bosque-_JM,departamento,68.92857142857143,-33.4232198,-70.5951353,5.273815687204424
4068,Providencia,"Departamento Cercano A Metro Colon, Descuento En Comision",11450.0,150.0,126.0,3,3,44,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2909220254-departamento-cercano-a-metro-colon-descuento-en-comision-_JM,departamento,90.87301587301587,-33.4260016,-70.5920143,5.447573956147574
4069,Providencia,Departamento En Venta De 3 Dorm. En Providencia,10990.0,118.0,98.0,2,3,0,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3118708090-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,112.14285714285714,-33.4285271,-70.5943197,5.165507509497787
4070,Providencia,Venta Dúplex 125 Mt2 Pocuro,7900.0,125.0,123.0,2,2,28,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2978986662-venta-duplex-125-mt2-pocuro-_JM,departamento,64.22764227642277,-33.4354893,-70.6005988,4.447884900068251
4071,Providencia,Departamento En Venta De 4 Dorm. En Providencia,12000.0,169.0,139.0,3,4,0,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2902636684-departamento-en-venta-de-4-dorm-en-providencia-_JM,departamento,86.33093525179856,-33.4285271,-70.5943197,5.165507509497787
4072,Providencia,Departamento En Venta De 1 Dorm. En Providencia,6990.0,71.0,55.0,1,1,0,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3108127872-departamento-en-venta-de-1-dorm-en-providencia-_JM,departamento,127.0909090909091,-33.4286965,-70.5968226,4.936130359312487
4074,Providencia,Departamento En Venta En Providencia,10890.0,166.0,126.0,3,3,0,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1615822469-departamento-en-venta-en-providencia-_JM,departamento,86.42857142857143,-33.4285271,-70.5943197,5.165507509497787
4075,Providencia,Departamento En Venta De 3 Dorm. En Providencia,7500.0,105.0,95.0,2,3,0,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3124508934-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,78.94736842105263,-33.4285271,-70.5943197,5.165507509497787
4078,Providencia,Plaza Las Lilas Con Vistas Despejadas,15400.0,170.0,145.0,3,3,35,1,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-1718449609-plaza-las-lilas-con-vistas-despejadas-_JM,departamento,106.20689655172414,-33.4262296,-70.596133,5.07516382379784
4080,Providencia,Departamento En Venta En Carmen Sylva Con Terraza,7700.0,110.0,90.0,2,3,44,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3221759328-departamento-en-venta-en-carmen-sylva-con-terraza-_JM,departamento,85.55555555555556,-33.4240315,-70.5979739,4.995538820981023
4081,Providencia,Departamento En Venta De 3 Dorm. En Providencia,10500.0,160.0,140.0,3,3,0,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2868210886-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,75.0,-33.4313829,-70.5982874,4.734151414262933
4082,Providencia,Luis Thayer Ojeda- Vista Oriente 3d 2b 2 Estacionamientos,9000.0,124.0,110.0,2,3,45,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3171779606-luis-thayer-ojeda-vista-oriente-3d-2b-2-estacionamientos-_JM,departamento,81.81818181818181,-33.4375258,-70.5963861,4.816962731744202
4083,Providencia,Departamento En Venta De 2 Dorm. En Providencia,7900.0,90.0,70.0,2,2,13,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1724099661-departamento-en-venta-de-2-dorm-en-providencia-_JM,departamento,112.85714285714286,-33.42667,-70.5966756,5.012326184445975
4085,Providencia,Departamento En Venta De 3 Dorm. En Providencia,10900.0,143.0,123.0,3,3,32,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3198345064-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,88.6178861788618,-33.4285271,-70.5943197,5.165507509497787
4090,Providencia,Gran Departamento En Hermoso Y Tranquilo Barrio En Providenc,9731.0,145.0,134.0,4,4,45,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1714994189-gran-departamento-en-hermoso-y-tranquilo-barrio-en-providenc-_JM,departamento,72.61940298507463,-33.4297914,-70.6005174,4.573500834463583
4093,Providencia,Departamento En Venta De 3 Dorm. En Providencia,10599.0,153.0,143.0,3,3,30,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2995508610-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,74.11888111888112,-33.4320135,-70.5922803,5.268157142076496
4094,Providencia,Dpto 3dorm 2 Baños Espacios Amplios. Corazón De Providencia,8000.0,107.0,100.0,2,3,20,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3184113894-dpto-3dorm-2-banos-espacios-amplios-corazon-de-providencia-_JM,departamento,80.0,-33.431774,-70.6014702,4.436237181734757
4095,Providencia,"Buen  Departamento Carmen Silva, Providencia",9800.0,167.0,142.0,3,4,32,2,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-2889223556-buen-departamento-carmen-silva-providencia-_JM,departamento,69.01408450704226,-33.4232198,-70.5951353,5.273815687204424
4097,Providencia,Departamento En Venta De 3 Dorm. En Providencia,14300.0,170.0,140.0,3,3,0,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1582671809-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,102.14285714285714,-33.4285271,-70.5943197,5.165507509497787
4101,Providencia,Departamento En Venta De 3 Dorm. En Providencia,15480.0,190.0,130.0,3,3,0,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1582469449-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,119.07692307692308,-33.4285271,-70.5943197,5.165507509497787
4102,Providencia,Departamento En Venta De 3 Dorm. En Providencia,11500.0,98.5,94.0,3,3,0,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3118538808-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,122.34042553191487,-33.4261156,-70.6037366,4.4132281420875294
4103,Providencia,Espectacular Departamento Nuevo Sin Uso!,7600.0,66.5,53.92,1,1,0,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2913203942-espectacular-departamento-nuevo-sin-uso-_JM,departamento,140.94955489614242,-33.4298451,-70.5999799,4.620278031872318
4105,Providencia,Roberto Del Rio / Eliodoro Yañez,8490.0,95.0,81.0,2,2,3,2,False,False,True,False,True,True,True,https://portalinmobiliario.com/MLC-1554242305-roberto-del-rio-eliodoro-yanez-_JM,departamento,104.8148148148148,-33.4291837,-70.6001607,4.622989550786263
4106,Providencia,"Oportunidad, Baja De Precio...!!!!",10900.0,180.0,140.0,3,3,33,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3079226844-oportunidad-baja-de-precio-_JM,departamento,77.85714285714286,-33.4255563,-70.5932394,5.353734735525432
4108,Providencia,Oportunidad Única En Providencia: 4d/3b,9500.0,112.0,106.0,3,4,20,1,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-1709347831-oportunidad-unica-en-providencia-4d3b-_JM,departamento,89.62264150943396,-33.4262409,-70.6017412,4.582070254063637
4109,Providencia,¡tu Hogar Perfecto En Providencia Te Espera!,7900.0,101.0,101.0,3,4,43,4,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-1703443037-tu-hogar-perfecto-en-providencia-te-espera-_JM,departamento,78.21782178217822,-33.4303722,-70.5971528,4.861251792563833
4110,Providencia,Depto Amplia Terraza Y Cocina Separada - Pocuro - Las Lilas,7750.0,90.0,78.0,2,2,8,1,True,True,False,True,False,False,False,https://portalinmobiliario.com/MLC-3234196892-depto-amplia-terraza-y-cocina-separada-pocuro-las-lilas-_JM,departamento,99.35897435897436,-33.4309329,-70.5914141,5.369135532229169
4111,Providencia,Venta Depto 3 Dormitorios Y 2 Estacionamientos Providencia,10400.0,158.0,120.0,3,3,31,2,False,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-1593814023-venta-depto-3-dormitorios-y-2-estacionamientos-providencia-_JM,departamento,86.66666666666667,-33.4238914,-70.5968695,5.096815350727683
4114,Providencia,Penthouse Dúplex Con Vista Despejada En Tranquila ...,22500.0,265.0,122.0,2,3,6,2,False,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-1615393233-penthouse-duplex-con-vista-despejada-en-tranquila--_JM,departamento,184.4262295081967,-33.4320135,-70.5922803,5.268157142076496
4115,Providencia,Departamento En Venta De 3 Dorm. En Providencia,10600.0,142.0,132.0,3,3,0,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2856940574-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,80.3030303030303,-33.4341811,-70.6000296,4.519612175014967
4116,Providencia,Se Vende Amplio Departamento 2 Estacionamientos. Providencia,10600.0,142.0,125.0,3,3,30,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2919169154-se-vende-amplio-departamento-2-estacionamientos-providencia-_JM,departamento,84.8,-33.4224312,-70.6011258,4.794410906375147
4117,Providencia,Departamento En Venta En Providencia,13593.0,142.0,126.0,2,3,6,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1603274833-departamento-en-venta-en-providencia-_JM,departamento,107.88095238095238,-33.4301856,-70.6026922,4.367169323415874
4118,Providencia,Departamento Providencia/ Carmen Sylva (remodelado),8400.0,100.0,90.0,2,3,41,1,False,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-3180400616-departamento-providencia-carmen-sylva-remodelado-_JM,departamento,93.33333333333331,-33.4320135,-70.5922803,5.268157142076496
4119,Providencia,Las Lilas | 2 Dorm | Hermosa Vista,10490.0,87.0,76.0,2,2,1,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3117038246-las-lilas-2-dorm-hermosa-vista-_JM,departamento,138.02631578947367,-33.4224312,-70.6011258,4.794410906375147
4120,Providencia,Amplio Y Luminoso Departamento Carmen Sylva,13700.0,200.0,145.0,2,3,37,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1681740357-amplio-y-luminoso-departamento-carmen-sylva-_JM,departamento,94.48275862068964,-33.4232198,-70.5951353,5.273815687204424
4121,Providencia,Oportunidad Prov. Dpto 2d 2b Estac Bod. (vista Panoramica),8390.0,145.0,80.0,2,2,28,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1676604775-oportunidad-prov-dpto-2d-2b-estac-bod-vista-panoramica-_JM,departamento,104.875,-33.4313913,-70.5990268,4.66685328049204
4122,Providencia,"Barrio Las Lilas, Inversionistas, 2d 2b 1 Estac 1b",5700.0,74.0,64.0,2,2,30,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1601317661-barrio-las-lilas-inversionistas-2d-2b-1-estac-1b-_JM,departamento,89.0625,-33.4254659,-70.5961203,5.102933331085403
4124,Providencia,Departamento En Venta En Providencia,13245.0,165.2,152.0,3,3,31,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3056122264-departamento-en-venta-en-providencia-_JM,departamento,87.13815789473684,-33.4285271,-70.5943197,5.165507509497787
4126,Providencia,Amplio Penthouse Cercano A Plaza Las Lilas,14990.0,225.0,185.0,4,3,30,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1675532557-amplio-penthouse-cercano-a-plaza-las-lilas-_JM,departamento,81.02702702702703,-33.4354893,-70.6005988,4.447884900068251
4128,Providencia,Colegio Trewhelas /metro Tobalaba,9500.0,120.0,117.0,3,3,30,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2954910826-colegio-trewhelas-metro-tobalaba-_JM,departamento,81.19658119658119,-33.4279878,-70.5889509,5.66319924568264
4129,Providencia,Departamento En Venta De 3 Dorm. En Providencia,12900.0,163.0,123.0,4,3,0,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3130432886-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,104.8780487804878,-33.4285271,-70.5943197,5.165507509497787
4130,Providencia,"Depto. Las Lilas: Luz, Espacio Y Conectividad",9700.0,126.0,116.0,3,3,17,1,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3013761398-depto-las-lilas-luz-espacio-y-conectividad-_JM,departamento,83.62068965517241,-33.4310977,-70.5904066,5.457482668075778
4131,Providencia,Hipolito Irigoyen - Las Lilas,8290.0,106.0,102.0,3,4,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1678058283-hipolito-irigoyen-las-lilas-_JM,departamento,81.27450980392157,-33.424258,-70.5952743,5.221433359352772
4132,Providencia,"Barrio Residencial, Cercano Plaza Las Lilas, Vista Norte",10780.0,156.0,126.0,3,3,32,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1690508031-barrio-residencial-cercano-plaza-las-lilas-vista-norte-_JM,departamento,85.55555555555556,-33.4298078,-70.5934194,5.212969729408574
4133,Providencia,Excelente Departamento Nuevo!,9600.0,90.41,73.26,2,2,1,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2774631778-excelente-departamento-nuevo-_JM,departamento,131.04013104013103,-33.4298451,-70.5999799,4.620278031872318
4135,Providencia,Departamento Totalmente Remodelado - Barrio Las Lilas,11900.0,176.0,152.0,3,4,40,1,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1663642521-departamento-totalmente-remodelado-barrio-las-lilas-_JM,departamento,78.28947368421052,-33.4261653,-70.5947524,5.199419338469187
4136,Providencia,Amplio Y Excelente Ubicación¡¡¡,11500.0,199.0,185.0,4,4,28,2,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-3014681808-amplio-y-excelente-ubicacion-_JM,departamento,62.16216216216216,-33.4262409,-70.6017412,4.582070254063637
4139,Providencia,"Luminoso Departamento A Pasos De Metro Colón, Prov...",5900.0,74.8,64.0,2,2,32,1,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1615316509-luminoso-departamento-a-pasos-de-metro-colon-prov-_JM,departamento,92.1875,-33.4319772,-70.5919737,5.296877920752905
4140,Providencia,Departamento En Venta En Plaza Las Lilas Con Terraza,6990.0,80.0,70.0,2,2,0,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3169067288-departamento-en-venta-en-plaza-las-lilas-con-terraza-_JM,departamento,99.85714285714286,-33.4285271,-70.5943197,5.165507509497787
4141,Providencia,Duplex Providencia,7600.0,74.0,65.0,2,1,9,1,False,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-2938137200-duplex-providencia-_JM,departamento,116.92307692307692,-33.4319772,-70.5919737,5.296877920752905
4142,Providencia,Plaza Las Lilas,15700.0,195.6,152.3,4,4,21,2,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-2876982046-plaza-las-lilas-_JM,departamento,103.086014445174,-33.4292404,-70.5955423,5.035979173924203
4144,Providencia,"Amplio Departamento Cercano Al Metro Tobalaba, Col...",11720.0,200.0,142.0,2,3,37,2,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-2913336954-amplio-departamento-cercano-al-metro-tobalaba-col-_JM,departamento,82.53521126760563,-33.4319772,-70.5919737,5.296877920752905
4145,Providencia,Departamento En Zona Residencial A Pasos De Metro ...,9400.0,156.0,126.0,2,2,45,2,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-2898816326-departamento-en-zona-residencial-a-pasos-de-metro--_JM,departamento,74.60317460317461,-33.4319772,-70.5919737,5.296877920752905
4146,Providencia,Amplio Depto 4 D - Carmen Sylva / Holanda,13800.0,225.0,190.0,3,4,37,3,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1688521059-amplio-depto-4-d-carmen-sylva-holanda-_JM,departamento,72.63157894736842,-33.4354893,-70.6005988,4.447884900068251
4149,Providencia,Amplio Departamento Con Vista Arbolada En Barrio L...,16500.0,170.0,155.0,4,4,11,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1658533105-amplio-departamento-con-vista-arbolada-en-barrio-l-_JM,departamento,106.4516129032258,-33.4319772,-70.5919737,5.296877920752905
4150,Providencia,Departamento En Venta De 4 Dorm. En Providencia,12500.0,170.0,140.0,3,4,26,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1724584855-departamento-en-venta-de-4-dorm-en-providencia-_JM,departamento,89.28571428571429,-33.4285271,-70.5943197,5.165507509497787
4151,Providencia,Amplio Departamento Clásico En Sector Residencial ...,8300.0,129.0,123.0,3,3,69,2,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-3156617252-amplio-departamento-clasico-en-sector-residencial--_JM,departamento,67.47967479674797,-33.4211541,-70.5980935,5.109365668578569
4153,Providencia,Departamento En Venta De 3 Dorm. En Providencia,11500.0,113.0,95.0,2,3,0,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3205758228-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,121.05263157894736,-33.4254659,-70.5961203,5.102933331085403
4155,Providencia,Exclusivo Y Elegante Departamento Familiar Con Amp...,21500.0,207.0,187.0,4,4,24,3,False,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-3121881964-exclusivo-y-elegante-departamento-familiar-con-amp-_JM,departamento,114.97326203208556,-33.4319772,-70.5919737,5.296877920752905
4157,Providencia,"Vista Espejada, 99mts, 3d/2b/2est. Y Bod, Metro Colón",8997.0,99.0,86.0,2,3,15,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1656973113-vista-espejada-99mts-3d2b2est-y-bod-metro-colon-_JM,departamento,104.61627906976744,-33.4263273,-70.5927418,5.372478511350016
4158,Providencia,Amplio Departamento Familiar En Calle Las Hortensi...,11500.0,205.0,153.0,2,4,44,2,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1615457093-amplio-departamento-familiar-en-calle-las-hortensi-_JM,departamento,75.16339869281046,-33.4320135,-70.5922803,5.268157142076496
4161,Providencia,Luminoso Dúplex Plaza Las Lilas,17000.0,190.0,130.0,2,3,29,1,True,False,True,True,True,True,True,https://portalinmobiliario.com/MLC-3152778512-luminoso-duplex-plaza-las-lilas-_JM,departamento,130.76923076923077,-33.4320135,-70.5922803,5.268157142076496
4162,Providencia,Departamento En Venta Frente A Plaza Loreto Cousiñ...,11000.0,130.0,108.0,3,3,31,1,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1653105313-departamento-en-venta-frente-a-plaza-loreto-cousin-_JM,departamento,101.85185185185183,-33.4320135,-70.5922803,5.268157142076496
4164,Providencia,3d/2b + Estar Y 2 Estac. A Pasos De Plaza Río De Janeiro,10750.0,131.34,107.28,2,3,17,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1610974979-3d2b-estar-y-2-estac-a-pasos-de-plaza-rio-de-janeiro-_JM,departamento,100.20507084265472,-33.4317595,-70.5947935,5.043806812205815
4165,Providencia,Amplio Departamento En Excelente Barrio Residencia...,12000.0,173.0,162.0,2,4,44,2,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1615316891-amplio-departamento-en-excelente-barrio-residencia-_JM,departamento,74.07407407407408,-33.4320135,-70.5922803,5.268157142076496
4166,Providencia,Moderno Y Espacioso Departamento En Plaza Las Lila...,12500.0,118.0,108.0,2,3,6,2,False,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-2901265724-moderno-y-espacioso-departamento-en-plaza-las-lila-_JM,departamento,115.74074074074076,-33.4320135,-70.5922803,5.268157142076496
4168,Providencia,Luminoso Departamento Orientacion Nororiente,13500.0,932.0,132.0,3,3,22,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2893615632-luminoso-departamento-orientacion-nororiente-_JM,departamento,102.27272727272728,-33.4354893,-70.6005988,4.447884900068251
4171,Providencia,"Vive En Providencia, Barrio Las Lilas  2d+2b+e+b",5680.0,74.0,71.0,2,2,35,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1681277451-vive-en-providencia-barrio-las-lilas-2d2beb-_JM,departamento,80.0,-33.4262409,-70.6017412,4.582070254063637
4172,Providencia,"Amplio Y Luminoso Departamento, Los Claveles / Pla...",11300.0,156.0,137.0,2,2,32,2,False,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-1615432029-amplio-y-luminoso-departamento-los-claveles-pla-_JM,departamento,82.48175182481752,-33.4320135,-70.5922803,5.268157142076496
4173,Providencia,Departamento En Venta En Providencia,11400.0,161.0,136.0,3,3,35,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3206094218-departamento-en-venta-en-providencia-_JM,departamento,83.82352941176471,-33.4285271,-70.5943197,5.165507509497787
4174,Providencia,Departamento En Venta De 4 Dorm. En Providencia,10800.0,170.0,140.0,3,4,26,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3212635712-departamento-en-venta-de-4-dorm-en-providencia-_JM,departamento,77.14285714285714,-33.4285271,-70.5943197,5.165507509497787
4176,Providencia,Amplio Y Luminoso Dúplex - Llewellyn Jones / El Vergel,22500.0,266.0,110.0,2,3,3,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2879369490-amplio-y-luminoso-duplex-llewellyn-jones-el-vergel-_JM,departamento,204.54545454545453,-33.4354893,-70.6005988,4.447884900068251
4178,Providencia,Departamento Luminoso Cercano A Colegio San Ignaci...,11150.0,112.0,98.0,2,3,3,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3090180948-departamento-luminoso-cercano-a-colegio-san-ignaci-_JM,departamento,113.77551020408164,-33.4320135,-70.5922803,5.268157142076496
4179,Providencia,Departamento En Venta De 3 Dorm. En Providencia,14990.0,225.0,185.0,4,3,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1717612893-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,81.02702702702703,-33.42667,-70.5966756,5.012326184445975
4181,Providencia,Plaza Las Lilas / 2 Dormitorios + Servicio,10200.0,124.0,104.0,2,2,16,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2976015972-plaza-las-lilas-2-dormitorios-servicio-_JM,departamento,98.07692307692308,-33.4354893,-70.6005988,4.447884900068251
4182,Providencia,Departamento En Venta Con Amplios Espacios Y Las M...,12500.0,170.0,123.0,2,3,16,1,False,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-2898852518-departamento-en-venta-con-amplios-espacios-y-las-m-_JM,departamento,101.6260162601626,-33.4320135,-70.5922803,5.268157142076496
4183,Providencia,"Amplio Departamento Con Vista Despejada, Inmobilia...",9990.0,102.0,85.0,2,2,7,2,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-2906459536-amplio-departamento-con-vista-despejada-inmobilia-_JM,departamento,117.52941176470588,-33.4211541,-70.5980935,5.109365668578569
4184,Providencia,Departamento En Venta En Providencia Con Balcón,4790.0,50.0,42.0,1,1,30,1,False,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-3210588134-departamento-en-venta-en-providencia-con-balcon-_JM,departamento,114.04761904761904,-33.4375943,-70.5975904,4.704957698501174
4189,Providencia,Departamento Renovado En Barrio Residencial El Ver...,7200.0,89.3,83.0,2,2,29,1,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-2898776010-departamento-renovado-en-barrio-residencial-el-ver-_JM,departamento,86.74698795180723,-33.4320135,-70.5922803,5.268157142076496
4192,Providencia,"Impecable Departamento (4 Dormitorios, 149 M2)",12550.0,149.0,130.0,4,4,13,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1686893343-impecable-departamento-4-dormitorios-149-m2-_JM,departamento,96.53846153846152,-33.428746,-70.5963155,4.980181946398406
4194,Providencia,Departamento Cercano A Plaza Las Lilas Y Metro Est...,9450.0,127.0,127.0,2,4,58,1,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1615405631-departamento-cercano-a-plaza-las-lilas-y-metro-est-_JM,departamento,74.40944881889764,-33.4320135,-70.5922803,5.268157142076496
4195,Providencia,Triplex Remodelado En Las Lilas - Azotea Privada Con Quincho,9900.0,134.0,92.0,2,2,14,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3148474096-triplex-remodelado-en-las-lilas-azotea-privada-con-quincho-_JM,departamento,107.6086956521739,-33.4309329,-70.5914141,5.369135532229169
4196,Providencia,En El Mejor Edificio Sector Las Lilas Lujoso Amplio Dpto 4d.,21500.0,228.0,188.0,4,4,24,3,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3043303420-en-el-mejor-edificio-sector-las-lilas-lujoso-amplio-dpto-4d-_JM,departamento,114.36170212765956,-33.42667,-70.5966756,5.012326184445975
4197,Providencia,Lindo Depto Al Lado De Plaza Las Lilas - 2 Estacionamientos,8300.0,83.0,75.0,2,2,10,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3180481644-lindo-depto-al-lado-de-plaza-las-lilas-2-estacionamientos-_JM,departamento,110.66666666666669,-33.4289985,-70.5938454,5.195290668346734
4198,Providencia,Departamento En Venta En Plaza Las Lilas Con Terraza,10700.0,300.0,210.0,4,5,65,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1715105335-departamento-en-venta-en-plaza-las-lilas-con-terraza-_JM,departamento,50.95238095238095,-33.4285271,-70.5943197,5.165507509497787
