comuna,titulo,precio_uf,m2_totales,m2_construidos,banos,dormitorios,antiguedad_anos,estacionamientos,jardin,piscina,quincho,condominio_cerrado,educacion,comercios,salud,url,tipo_vivienda,direccion
Huechuraba,Moderno Depto En Corazón De Huechuraba,5300.0,80.0,73.0,2,3,0,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3167788156-moderno-depto-en-corazon-de-huechuraba-_JM,departamento,"Moderno Depto En Corazón De Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Oportunidad Depto En Venta A Pasos De Av. Pedro Fontova,4600.0,85.0,77.0,2,3,0,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3225198894-oportunidad-depto-en-venta-a-pasos-de-av-pedro-fontova-_JM,departamento,"Avenida El Carmen, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Excelente, Moderno Y Lindo Departamento 3 Dormitorios",6750.0,104.0,97.0,2,3,0,2,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-1662115873-excelente-moderno-y-lindo-departamento-3-dormitorios-_JM,departamento,"El Sauce  1200 - 1400, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Hermoso Depto. 3d+1 Estc. Ubicación Sector Alberto Undurraga,5250.0,81.0,77.0,2,3,6,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1617330355-hermoso-depto-3d1-estc-ubicacion-sector-alberto-undurraga-_JM,departamento,"Alberto Undurraga 1200 - 1500, Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento El Sauce Id: 87500,6290.0,110.0,100.0,2,3,17,1,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-1695526127-departamento-el-sauce-id-87500-_JM,departamento,"El Sauce, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Estupendo Departamento En Venta De 3 Dormitorios, P. Fontova",5000.0,81.0,77.0,2,3,7,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3212983794-estupendo-departamento-en-venta-de-3-dormitorios-p-fontova-_JM,departamento,"Alberto Undurraga, Pedro Fontova, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Dpto. 4 Dormitorios, Estacionamiento/ Bodega",5500.0,104.0,104.0,3,4,19,1,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-1663623819-dpto-4-dormitorios-estacionamiento-bodega-_JM,departamento,"Santa Marta De Huechuraba, 0, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Lindo Depto De 3d+2b Con Estacionamiento Alb. Undurraga.,3500.0,61.0,61.0,2,3,9,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3142574950-lindo-depto-de-3d2b-con-estacionamiento-alb-undurraga-_JM,departamento,"Alberto Undurraga 1200 - 1500, Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento Camino De Cintura Id: 135374,6770.0,128.0,110.0,2,3,0,1,False,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3180432848-departamento-camino-de-cintura-id-135374-_JM,departamento,"Camino De Cintura, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Lindo Y Cómodo Depto. Sector Berta Correa, Huechuraba",4700.0,108.0,108.0,2,3,0,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3040124660-lindo-y-comodo-depto-sector-berta-correa-huechuraba-_JM,departamento,"Berta Correa 1500 - 1800, Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Calidad De Vida, Tranquilidad! Exquisito Departamento 3d 2b",4400.0,98.0,92.0,2,3,7,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1657823185-calidad-de-vida-tranquilidad-exquisito-departamento-3d-2b-_JM,departamento,"Berta Correa 1725, Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento Camino De Cintura Id: 133542,5990.0,98.0,98.0,2,2,17,1,False,True,False,False,True,True,False,https://portalinmobiliario.com/MLC-3118683382-departamento-camino-de-cintura-id-133542-_JM,departamento,"Camino De Cintura, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Guanaco Norte - Huechuraba,5200.0,91.0,85.0,2,3,6,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-2971877250-guanaco-norte-huechuraba-_JM,departamento,"Avenida El Guanaco Norte 1540, Huechuraba, Chile, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Excelente Ubicación Depto. En Venta 3d+2b, Pedro Fontova!",6900.0,116.0,108.0,2,3,0,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2880905602-excelente-ubicacion-depto-en-venta-3d2b-pedro-fontova-_JM,departamento,"Av. Pedro Fontova 7280, 8590883 Huechuraba, Región Metropolitana, Chile, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Camino De Cintura (piso Bajo),5990.0,98.0,98.0,2,2,0,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3167775102-camino-de-cintura-piso-bajo-_JM,departamento,"Camino De Cintura (piso Bajo), Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Venta Departamento Pedro Fontova / Huechuraba,6490.0,127.0,110.0,3,3,8,1,True,True,False,True,True,False,False,https://portalinmobiliario.com/MLC-3193670598-venta-departamento-pedro-fontova-huechuraba-_JM,departamento,"Cam. De Cintura 1467, Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Vendo Lindo Depto 3d2b1e1b Piscina Juego Niños Huechuraba,4890.0,95.0,90.0,2,3,8,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1710343059-vendo-lindo-depto-3d2b1e1b-piscina-juego-ninos-huechuraba-_JM,departamento,"Av. El Guanaco Nte., Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta En Pedro Fontova Con Terraza,4800.0,103.0,98.0,2,3,0,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3168383844-departamento-en-venta-en-pedro-fontova-con-terraza-_JM,departamento,"Excelente Departamento En Interior Condominio, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Amplio Y Luminoso Depto De 2dorm A Estrenar En Huechuraba,4930.0,67.0,57.2,2,2,1,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3185005046-amplio-y-luminoso-depto-de-2dorm-a-estrenar-en-huechuraba-_JM,departamento,"Av. Sta. Marta De Huechuraba 7200 - 7500, Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta De 1 Dorm. En Huechuraba,3600.0,59.23,51.67,1,1,0,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2906931180-departamento-en-venta-de-1-dorm-en-huechuraba-_JM,departamento,"Pedro Fontova!!, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento 2d&2b+ 2estacionamiento+bodega | Amoblado,4290.0,96.0,86.0,2,2,0,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1593843463-departamento-2d2b-2estacionamientobodega-amoblado-_JM,departamento,"Av. Sta. Elena Sur 1200 - 1500, Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta De 4 Dorm. En Huechuraba,8500.0,140.0,140.0,2,4,15,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-2907022026-departamento-en-venta-de-4-dorm-en-huechuraba-_JM,departamento,"Camino De Cintura Con Pedro Fontova, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta De 3 Dorm. En Huechuraba,4250.0,71.0,68.0,2,3,0,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2966420036-departamento-en-venta-de-3-dorm-en-huechuraba-_JM,departamento,"Pedro Fontova/santa Elena!, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Departamento 3 Dormitorios Y 2 Baños, Huechuraba",6770.0,128.0,111.0,2,3,8,2,True,True,False,True,True,False,False,https://portalinmobiliario.com/MLC-3154051730-departamento-3-dormitorios-y-2-banos-huechuraba-_JM,departamento,"Pedro Fontova / Camino Cintura, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,En Venta Amplio Dpto 3d 2b  Con Terraza 1er Piso Huechuraba,5500.0,106.0,106.0,2,3,8,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1716237497-en-venta-amplio-dpto-3d-2b-con-terraza-1er-piso-huechuraba-_JM,departamento,"Avenida Los Libertadores, 7135, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta De 2 Dorm. En Huechuraba,4990.0,69.0,64.0,2,2,6,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1636244583-departamento-en-venta-de-2-dorm-en-huechuraba-_JM,departamento,"El Roble/pedro Fontova!, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Depto 3d 2b Estac Y Bod, Plaza Norte, Huechuraba",4905.0,78.0,78.0,2,3,0,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1705395411-depto-3d-2b-estac-y-bod-plaza-norte-huechuraba-_JM,departamento,"Depto 3d 2b Estac Y Bod, Plaza Norte, Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento Huechuraba Sector Fontova 2d 2b,4150.0,70.0,66.0,2,2,6,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1713746073-departamento-huechuraba-sector-fontova-2d-2b-_JM,departamento,"Alberto Undurraga 1567, Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta De 3 Dorm. En Huechuraba,6800.0,127.0,127.0,2,3,10,2,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-2906853016-departamento-en-venta-de-3-dorm-en-huechuraba-_JM,departamento,"Camino De Cintura Con Pedro Fontova, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Vende Dpto. 3d,3b Y1e, Cercano A Mall Plaza Norte,huechuraba",5460.0,105.0,90.0,3,3,18,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1674883239-vende-dpto-3d3b-y1e-cercano-a-mall-plaza-nortehuechuraba-_JM,departamento,"Autopista Vespucio Norte, Pedro Fontova, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,El Sauce,8100.0,114.0,95.0,2,3,0,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1701668115-el-sauce-_JM,departamento,"Condominio De Gran Nivel, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento Semi Nuevo Huechuraba,5600.0,110.0,80.0,2,3,1,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2983345186-departamento-semi-nuevo-huechuraba-_JM,departamento,"Santa Marta De Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta De 3 Dorm. En Huechuraba,5800.0,112.0,112.0,2,3,0,1,True,True,False,True,True,False,False,https://portalinmobiliario.com/MLC-2932730896-departamento-en-venta-de-3-dorm-en-huechuraba-_JM,departamento,"Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta De 3 Dorm. En Huechuraba,5800.0,108.0,96.0,2,3,18,2,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-2907047976-departamento-en-venta-de-3-dorm-en-huechuraba-_JM,departamento,"Camino De Cintura!, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Sector Av. Pedro Fontova Norte,3445.0,62.0,60.0,2,3,0,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1718073663-departamento-en-sector-av-pedro-fontova-norte-_JM,departamento,"Alberto Undurraga 1458, Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,¡tu Hogar Ideal En Huechuraba: 3d/2b A 6500 Uf!,6500.0,93.39,84.44,2,3,0,1,False,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1681497953-tu-hogar-ideal-en-huechuraba-3d2b-a-6500-uf-_JM,departamento,"Pedro Fontova, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta De 3 Dorm. En Huechuraba,4800.0,83.0,93.0,2,3,19,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2889757158-departamento-en-venta-de-3-dorm-en-huechuraba-_JM,departamento,"Santa Marta De Huechuraba Con El Sauce Sur, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Precioso Dpto, 3d 2b, Destacado Condo,previligiado Entorno",6800.0,127.0,127.0,2,3,0,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-2880486930-precioso-dpto-3d-2b-destacado-condopreviligiado-entorno-_JM,departamento,"Camino De Cintura 1467, Huechuraba, Santiago, Región Metropolitana, Chile, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta De 1 Dorm. En Huechuraba,3600.0,60.0,54.0,1,1,5,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3225284172-departamento-en-venta-de-1-dorm-en-huechuraba-_JM,departamento,"Con Guanaco Norte - Vista Despejada + Estac Y Bod., Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Dpto. 2d-2b Con Patio Y 2 Estacionamientos, Primer Piso.",4690.0,168.0,68.0,2,2,6,2,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-1704760581-dpto-2d-2b-con-patio-y-2-estacionamientos-primer-piso-_JM,departamento,"Alberto Undurraga  1567, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Todo Lo Que Necesitas Depto Con 3d,4650.0,88.0,85.0,2,3,7,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3217807486-todo-lo-que-necesitas-depto-con-3d-_JM,departamento,"Avenida El Guanaco Norte, 207, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Guanaco Norte (piso 1),5000.0,89.0,89.0,2,3,0,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1701681179-guanaco-norte-piso-1-_JM,departamento,"Guanaco Norte (piso 1), Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Oportunidad! 3d2b Tranquilo Y Protegido. Colegios, Farmacias",4980.0,81.0,81.0,2,3,8,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1714571095-oportunidad-3d2b-tranquilo-y-protegido-colegios-farmacias-_JM,departamento,"Oportunidad! 3d2b Tranquilo Y Protegido., Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Amplio Y Luminoso Depto De 3dorm A Estrenar En Huechuraba,5320.0,81.2,75.1,2,3,1,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3184927196-amplio-y-luminoso-depto-de-3dorm-a-estrenar-en-huechuraba-_JM,departamento,"Av. Sta. Marta De Huechuraba 7200 - 7500, Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Excelente Departamento En Venta (66260),5700.0,107.0,100.0,2,3,22,2,True,True,False,True,True,False,False,https://portalinmobiliario.com/MLC-1698166093-excelente-departamento-en-venta-66260-_JM,departamento,"Camino De Cintura 1200 - 1500, Huechuraba, Chile, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,En Venta Luminoso Departamento De 3 Dormitorios,6200.0,100.0,90.0,2,3,5,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3202740716-en-venta-luminoso-departamento-de-3-dormitorios-_JM,departamento,"El Sauce, 1399, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Pedro Fontova, 3 D + 2b + 2e + 1 B Depto En Venta",4500.0,91.0,91.0,2,3,0,2,False,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-1684166201-pedro-fontova-3-d-2b-2e-1-b-depto-en-venta-_JM,departamento,"Avenida Santa Elena Sur 1398, Huechuraba, Chile, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"2d,2b Est Y Bod, Patio - Los Libertadores",6000.0,117.0,80.0,2,2,0,1,False,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1717018953-2d2b-est-y-bod-patio-los-libertadores-_JM,departamento,"Avenida Los Libertadores 7135, Huechuraba, Chile, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta De 3 Dorm. Bajo Tasación !!!,4350.0,108.0,98.0,2,3,10,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3203767158-departamento-en-venta-de-3-dorm-bajo-tasacion--_JM,departamento,"Berta Correa 1725, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta De 4 Dorm. En Huechuraba,5490.0,114.0,104.0,3,4,19,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2903595868-departamento-en-venta-de-4-dorm-en-huechuraba-_JM,departamento,"Santa Marta De Huechuraba / Mall Plaza Norte, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Excelente Departamento, Muy Buen Sector 3d, 2b",4780.0,88.0,84.0,2,3,7,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1695603701-excelente-departamento-muy-buen-sector-3d-2b-_JM,departamento,"Guanaco Norte 1400 - 1600, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Clásico Dpto En 4to Piso, Privacidad Y Vista Oriente, Ubicac",5190.0,78.0,74.0,2,2,9,2,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-2911824456-clasico-dpto-en-4to-piso-privacidad-y-vista-oriente-ubicac-_JM,departamento,"Cam. Del Roble, Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento 3 Dorm.2bñ. + Estac. Y Bd En Huechuraba,7000.0,148.0,129.0,2,3,8,1,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3208896064-departamento-3-dorm2bn-43-estac-y-bd-en-huechuraba-_JM,departamento,"Edificios Alta Vista Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta En Huechuraba,5100.0,90.0,90.0,2,3,0,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3230557878-departamento-en-venta-en-huechuraba-_JM,departamento,"Av. Los Libertadores 7135, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"67 Mt2 Interior 40 Mt2 De Patio, Clásico Y Exclusivo 1er P",4850.0,100.0,66.12,2,2,5,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1629177355-67-mt2-interior-40-mt2-de-patio-clasico-y-exclusivo-1er-p-_JM,departamento,"Camino Del Roble 1500 - 1800, Huechuraba, Chile, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Lindo Dpto En Condominio, Residencial, Full  (100544)",5200.0,82.0,78.0,2,2,9,2,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1714030479-lindo-dpto-en-condominio-residencial-full-100544-_JM,departamento,"Camino Del Roble 11, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta (75343),5600.0,118.0,106.0,2,3,18,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3168370558-departamento-en-venta-75343-_JM,departamento,"Camino De Cintura 7800 - 8100, Huechuraba, Chile, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Amplio Dpto, Condominio, Full Comodidades (105153)",6200.0,98.0,90.0,2,3,5,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1707256059-amplio-dpto-condominio-full-comodidades-105153-_JM,departamento,"Avenida El Sauce 1 - 300, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento 1º Piso Santa Elena De Huechur (66009),4200.0,72.0,68.0,2,3,3,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3190982010-departamento-1-piso-santa-elena-de-huechur-66009-_JM,departamento,"Santa Elena De Huechuraba 1250, Huechuraba, Chile, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Venta Dep.camino De Cintura Huechuraba  (67230),5750.0,110.0,94.0,2,3,17,2,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3195873988-venta-depcamino-de-cintura-huechuraba-67230-_JM,departamento,"Camino De Cintura 8023, Huechuraba, Chile, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Lindo Departamento 1er Piso 3d 2b. Sta. Elena De Huechuraba,4250.0,71.0,68.0,2,3,3,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1646164819-lindo-departamento-1er-piso-3d-2b-sta-elena-de-huechuraba-_JM,departamento,"Lindo Departamento 1er. Piso 3d 2b. Sta. Elena De Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Sin Comision, Nuevo, Mall Plaza Norte (110173)",3550.0,48.83,44.89,1,2,1,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3190971260-sin-comision-nuevo-mall-plaza-norte-110173-_JM,departamento,"Avenida Los Libertadores 3504, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Se Vende Lindo Depto Huechuraba (63636),5200.0,80.0,70.0,2,3,14,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3179480340-se-vende-lindo-depto-huechuraba-63636-_JM,departamento,"Avenida El Carmen 1500 - 1800, Huechuraba, Chile, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,¡¡hermoso Penhouse De 4 Dorm/4 Estacionamientos/bodega!!,10900.0,210.0,130.0,3,4,0,4,True,True,False,True,False,False,False,https://portalinmobiliario.com/MLC-3241381064-hermoso-penhouse-de-4-dorm4-estacionamientosbodega-_JM,departamento,"Camino Cintura, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta 3d2b1e1bod Huechuraba (118328),6200.0,124.0,120.0,3,3,5,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3215506848-departamento-en-venta-3d2b1e1bod-huechuraba-118328-_JM,departamento,"El Sauce 1399, Huechuraba, Chile, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Depto Familiar En Huechuraba Con Estacionamiento,3855.0,68.0,63.0,2,3,0,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1724617923-depto-familiar-en-huechuraba-con-estacionamiento-_JM,departamento,"Depto Familiar En Huechuraba Con Estacionamiento, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento Excelente Mantención Y Con Jardín Amplio,7200.0,210.0,128.0,3,3,0,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3180540474-departamento-excelente-mantencion-y-con-jardin-amplio-_JM,departamento,"Pedro Fontova Sn, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Pedro Fontova El Sauce,5500.0,86.0,76.0,2,2,5,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1703442869-pedro-fontova-el-sauce-_JM,departamento,"El Sauce 1399, Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Modelo Grande, En Condominio Consolidado, Conectividad",4950.0,100.0,94.0,2,3,9,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1629276193-modelo-grande-en-condominio-consolidado-conectividad-_JM,departamento,"Berta Correa 1725, Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Amplio Y Luminoso Departamento!,4950.0,110.0,94.0,2,2,10,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2656610330-amplio-y-luminoso-departamento-_JM,departamento,"Av. Pedro Fontova 7150, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Vende Dp.3dor,2 Estac.en Condominio Huechurab (103869)",6700.0,110.0,110.0,2,3,4,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3180446432-vende-dp3dor2-estacen-condominio-huechurab-103869-_JM,departamento,"Avenida El Sauce 1 - 300, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Se Aceptan Ofertas (85712),4950.0,79.0,76.0,2,2,8,1,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-3209560876-se-aceptan-ofertas-85712-_JM,departamento,"Camino De Cintura 113, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta De 2 Dorm. En Huechuraba,4490.0,67.0,64.0,2,2,12,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3121745688-departamento-en-venta-de-2-dorm-en-huechuraba-_JM,departamento,"Berta Correa, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta De 4 Dorm. En Huechuraba,9000.0,160.0,140.0,3,4,3,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2906866016-departamento-en-venta-de-4-dorm-en-huechuraba-_JM,departamento,"Av Pedro Fontova Cercano A Camino De Cintura, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento Seminuevo Remodelado 3d 2b Sta. Elena,4100.0,71.0,68.0,2,3,3,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1636195301-departamento-seminuevo-remodelado-3d-2b-sta-elena-_JM,departamento,"Condominio Sta. Helena De Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Exquisito Departamento (113275),4500.0,84.0,80.0,2,2,5,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1726128389-exquisito-departamento-113275-_JM,departamento,"El Sauce 405, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,"Departamento De 3 Dormitorios En Condominio, Huechuraba",4980.0,105.0,90.0,2,3,20,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1725256697-departamento-de-3-dormitorios-en-condominio-huechuraba-_JM,departamento,"Camino La Cintura, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Propiedad En Venta (108584),4200.0,78.0,72.0,2,3,4,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3174992596-propiedad-en-venta-108584-_JM,departamento,"Avenida Santa Elena Sur 600 - 900, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Estupendo Y Luminoso Departamento Con Hermosa Vista,7600.0,140.0,140.0,3,4,0,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1692853479-estupendo-y-luminoso-departamento-con-hermosa-vista-_JM,departamento,"Pedro De Fontova 7000 - 7200, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta O Arriendo De 3 Dorm. En Huechuraba,4700.0,98.0,98.0,2,3,0,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3208960844-departamento-en-venta-o-arriendo-de-3-dorm-en-huechuraba-_JM,departamento,"Alberto Undurraga 1567, Pedro Fontova, Huechuraba, RM (Metropolitana)"
Huechuraba,Departamento En Venta De 3 Dormitorios En Huechuraba,6000.0,120.0,108.0,2,3,0,2,False,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3003244404-departamento-en-venta-de-3-dormitorios-en-huechuraba-_JM,departamento,"Departamento En Venta De 3 Dormitorios En Huechuraba, Pedro Fontova, Huechuraba, RM (Metropolitana)"
