comuna,titulo,precio_uf,m2_totales,m2_construidos,banos,dormitorios,antiguedad_anos,estacionamientos,jardin,piscina,quincho,condominio_cerrado,educacion,comercios,salud,url,tipo_vivienda,direccion
Colina,Departamentos Duplex Con Jardín - A Estrenar!- Chicureo,10340.0,151.0,115.0,3,3,1,2,True,True,True,False,True,True,False,https://portalinmobiliario.com/MLC-3168251964-departamentos-duplex-con-jardin-a-estrenar-chicureo-_JM,departamento,"Chicureo, Colina, RM (Metropolitana)"
Colina,Precioso Departamento En Alta Vista De Chicureo,10290.0,147.0,125.0,3,4,3,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-2910368624-precioso-departamento-en-alta-vista-de-chicureo-_JM,departamento,"El Arroyo, Chicureo, Colina, RM (Metropolitana)"
Colina,Departamento En Venta De 3 Dorm. En Colina,9800.0,130.0,130.0,3,3,0,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-2991425182-departamento-en-venta-de-3-dorm-en-colina-_JM,departamento,"Venta Espectacular Loft // Towun House// Av Del Valle//, Chicureo, Colina, RM (Metropolitana)"
Colina,Casa Mediterránea 3d+serivico No Perimetral (dg),9990.0,390.0,200.0,4,4,10,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1653536477-casa-mediterranea-3dserivico-no-perimetral-dg-_JM,departamento,
Colina,"Disponible Agosto 2025 Townhouse, Av. Del Valle, Chicureo",9400.0,123.0,123.0,2,3,6,2,True,True,False,True,True,False,False,https://portalinmobiliario.com/MLC-3008183984-disponible-agosto-2025-townhouse-av-del-valle-chicureo-_JM,departamento,"Avenida Fermin Vergara, Chicureo, Colina, Chile, Chicureo, Colina, RM (Metropolitana)"
Colina,Departamento En Venta De 3 Dorm. En Colina,8600.0,142.0,127.0,2,3,7,2,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1674479559-departamento-en-venta-de-3-dorm-en-colina-_JM,departamento,"Moderno Loft. Posibilidad De Novacion Con Excelentes Condiciones !, Chicureo, Colina, RM (Metropolitana)"
Colina,Townhouse 3 Dorm En Condominio Cerrado Av Del Valle,8600.0,142.0,127.0,2,3,5,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3134783832-townhouse-3-dorm-en-condominio-cerrado-av-del-valle-_JM,departamento,"Townhouse 3 Dorm En Condominio Cerrado Av Del Valle, Chicureo, Colina, RM (Metropolitana)"
Colina,"Departamento En Venta 4d, 3b, 2e Y 1b De 148trs Aprox",9490.0,147.52,124.87,3,4,3,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1717315063-departamento-en-venta-4d-3b-2e-y-1b-de-148trs-aprox-_JM,departamento,"Condominio Altavista Chicureo La Reserva, Chicureo, Colina, RM (Metropolitana)"
Colina,"Departamento En Venta , Sector La Reserva",9700.0,147.0,125.0,3,4,1,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1601746061-departamento-en-venta-sector-la-reserva-_JM,departamento,"La Reserva , Chicureo, Chicureo, Colina, RM (Metropolitana)"
Colina,Venta Departamento Chicureo Sector Chamisero,7390.0,110.0,110.0,2,2,8,1,True,True,False,True,True,False,False,https://portalinmobiliario.com/MLC-3234106162-venta-departamento-chicureo-sector-chamisero-_JM,departamento,"Chicureo, Colina, RM (Metropolitana)"
Colina,Espectacular  Departamento En Primer Piso Con Jardin .,24500.0,457.41,258.42,4,4,10,2,True,True,False,True,False,True,False,https://portalinmobiliario.com/MLC-3188710138-espectacular-departamento-en-primer-piso-con-jardin--_JM,departamento,"Av. Padre Sergio Correa, Chicureo, Colina, Chicureo, Colina, RM (Metropolitana)"
Conchalí,Dpto En Venta 3 Dom Geral Gambino/conchali,2300.0,63.0,60.0,2,3,18,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3017900322-dpto-en-venta-3-dom-geral-gambinoconchali-_JM,departamento,"Gral Gambino/av Dorsal, General Gambino, Conchalí, RM (Metropolitana)"
Conchalí,Vista Despejada / Av. Dorsal,2650.0,65.0,62.0,2,3,10,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1675434223-vista-despejada-av-dorsal-_JM,departamento,"Av. Dorsal 1395, Conchalí, General Gambino, Conchalí, RM (Metropolitana)"
Conchalí,Departamento En Venta De 3 Dormitorios,2217.0,66.0,64.0,1,3,0,0,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3056213960-departamento-en-venta-de-3-dormitorios-_JM,departamento,"San Fernando 1477, General Gambino, Conchalí, RM (Metropolitana)"
Conchalí,Tu Nuevo Hogar: Comodidad Y Vistas En Conchalí,2011.0,28.0,29.0,1,1,3,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3188743972-tu-nuevo-hogar-comodidad-y-vistas-en-conchali-_JM,departamento,"Vecinal, 1 - 300, Vivaceta, Conchalí, RM (Metropolitana)"
Conchalí,Venta De Departamento 3d/2b En Conchalí - Rebajado,2900.0,64.0,64.0,2,3,28,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1672397631-venta-de-departamento-3d2b-en-conchali-rebajado-_JM,departamento,"Canopus 1670, Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Estudio Moderno Con Estacionamiento Metro Conchalí,1700.0,27.0,27.0,1,1,6,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1712478793-estudio-moderno-con-estacionamiento-metro-conchali-_JM,departamento,"Av. Fermín Vivaceta 3750, Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Dpto En Venta 2 Dom Geral Gambino/conchali,2150.0,63.0,60.0,1,2,18,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1666796675-dpto-en-venta-2-dom-geral-gambinoconchali-_JM,departamento,"Gral Gambino/av Dorsal, General Gambino, Conchalí, RM (Metropolitana)"
Conchalí,Modernos Y Amplios Deptos 2d1b En Condominio. Metro Conchalí,2827.0,48.0,48.0,1,1,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1687029719-modernos-y-amplios-deptos-2d1b-en-condominio-metro-conchali-_JM,departamento,"Tte. Yávar 1733, Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Departamento Nuevo 2d 1b Descuento Imperdible Independencia,3400.0,45.45,42.89,1,2,2,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3121756550-departamento-nuevo-2d-1b-descuento-imperdible-independencia-_JM,departamento,"Metro Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Departamento En Venta En Conchalí Con Gimnasio,2170.0,33.53,33.53,1,1,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3184107686-departamento-en-venta-en-conchali-con-gimnasio-_JM,departamento,"Tte. Yávar 1733, Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,"Lindos Estudios En Excelente Condominio, Metro Conchalí",1980.0,24.5,24.5,1,1,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1686978447-lindos-estudios-en-excelente-condominio-metro-conchali-_JM,departamento,"Tte. Yávar 1733, Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,"Gran Diseño, 1d/1b. Excelente Condominio, Metro Conchalí",2182.0,31.4,31.4,1,1,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1686952581-gran-diseno-1d1b-excelente-condominio-metro-conchali-_JM,departamento,"Tte. Yávar 1733, Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,!!! Imperdible Oportunidad ¡¡¡¡,1444.0,47.0,47.0,1,2,53,1,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-3014612640--imperdible-oportunidad--_JM,departamento,"Granada, 5700 - 6000, Cardenal Caro, Conchalí, RM (Metropolitana)"
Conchalí,Departamento Nuevo  2 Dormitorios 2 Baños !,2950.0,43.12,41.3,2,2,0,0,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3019349554-departamento-nuevo-2-dormitorios-2-banos--_JM,departamento,"Teniente Yavar, 1500 - 1800, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Departamento Nuevo  Tipo Studio !,1990.0,24.0,24.0,1,1,0,0,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3019271472-departamento-nuevo-tipo-studio--_JM,departamento,"Teniente Yavar, 1500 - 1800, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Departamento Ideal Para Familias,2700.0,46.0,44.0,1,2,6,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3014689996-departamento-ideal-para-familias-_JM,departamento,"Fermin Vivaceta 3751 - 300, 1 - 300, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Perfecto Para Comenzar A Independizarte,2300.0,57.0,55.0,2,3,19,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1706999719-perfecto-para-comenzar-a-independizarte-_JM,departamento,
Conchalí,Departamento Dos Dormitorios Aviador Acevedo,2640.0,50.47,48.47,1,2,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1692768531-departamento-dos-dormitorios-aviador-acevedo-_JM,departamento,"Aviador Acevedo, 1500 - 1800, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Pie Hasta 30 Cuotas / Metro Conchalí,2420.0,30.12,27.38,1,1,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1624765089-pie-hasta-30-cuotas-metro-conchali-_JM,departamento,"Aviador Acevedo / Metro Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Departamento Nuevo / Metro Conchalí,2350.0,32.0,29.0,1,1,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2938102168-departamento-nuevo-metro-conchali-_JM,departamento,"Aviador Acevedo, Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,"Bien Reposeído Santander Venta Depto Puntiagudo, Conchalí",2621.0,48.05,48.05,2,2,5,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-2930066402-bien-reposeido-santander-venta-depto-puntiagudo-conchali-_JM,departamento,"Puntiagudo, Vivaceta, Conchalí, RM (Metropolitana)"
Conchalí,Departamento Nuevo / Metro Conchali,2990.0,53.0,50.0,1,2,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2938232470-departamento-nuevo-metro-conchali-_JM,departamento,"Aviador Acevedo, Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,"Vanguardia Y Comodidad, 2d2b, Condominio, Metro Conchalí",3695.0,57.4,57.4,2,2,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1687004187-vanguardia-y-comodidad-2d2b-condominio-metro-conchali-_JM,departamento,"Tte. Yávar 1733, Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Venta Depto 2 Habitaciones Conchalí|ureta Bravo Propiedades|,2650.0,47.0,47.0,1,2,18,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1675405951-venta-depto-2-habitaciones-conchaliureta-bravo-propiedades-_JM,departamento,"Av Independencia 4599, Vivaceta, Conchalí, RM (Metropolitana)"
Conchalí,Venta Departamento Conchalí |ureta Bravo Propiedades|,3050.0,60.0,60.0,2,3,18,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1675470165-venta-departamento-conchali-ureta-bravo-propiedades-_JM,departamento,"Av. Independencia 4599, Vivaceta, Conchalí, RM (Metropolitana)"
Conchalí,Venta Depto 3 Habitaciones Conchalí|ureta Bravo Propiedades|,2850.0,58.0,58.0,1,3,18,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1675496187-venta-depto-3-habitaciones-conchaliureta-bravo-propiedades-_JM,departamento,"Av. Independencia 4599, Vivaceta, Conchalí, RM (Metropolitana)"
Conchalí,Departamento Nuevo  Un Dormitorio Un Baño!,2180.0,27.16,27.16,1,1,0,0,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3019388388-departamento-nuevo-un-dormitorio-un-bano-_JM,departamento,"Teniente Yavar, 1500 - 1800, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Dúplex En Venta 3 Dormitorios Y 2 Baños Conchalí,2900.0,75.0,0.0,2,3,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2907202048-duplex-en-venta-3-dormitorios-y-2-banos-conchali-_JM,departamento,"Cercano Metro Los Libertadores, Cardenal Caro, Conchalí, RM (Metropolitana)"
Conchalí,Departamento Un Dormitorio Con Jardin,2460.0,58.4,30.12,1,1,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1697750191-departamento-un-dormitorio-con-jardin-_JM,departamento,"Aviador Acevedo, 1500 - 1800, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Departamento Monterrey Id: 123157,1620.0,46.0,46.0,1,3,16,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3124499296-departamento-monterrey-id-123157-_JM,departamento,"Monterrey, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Departamento Avenida Fermín Vivaceta Id: 86191,2710.0,56.0,47.0,2,2,5,1,False,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-1695500419-departamento-avenida-fermin-vivaceta-id-86191-_JM,departamento,"Avenida Fermín Vivaceta, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,"Depto En Venta 3d 1b En Conchali, Oportunidad Única.",1378.0,47.0,47.0,1,3,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2936186762-depto-en-venta-3d-1b-en-conchali-oportunidad-unica-_JM,departamento,"Monterrey 2801, Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,¡aprovecha Una Excelente Oportunidad De Inversión!,2011.0,31.0,29.0,1,1,3,0,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-3188743974-aprovecha-una-excelente-oportunidad-de-inversion-_JM,departamento,"Vecinal, 1 - 300, Vivaceta, Conchalí, RM (Metropolitana)"
Conchalí,Departamento Un Dormitorio Aviador Acevedo,2090.0,32.12,30.12,1,1,0,0,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3125393904-departamento-un-dormitorio-aviador-acevedo-_JM,departamento,"Aviador Acevedo, 1500 - 1800, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Pie Hasta En 30 Cuotas / Metro Conchalí,2820.0,48.47,48.47,1,1,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1624667691-pie-hasta-en-30-cuotas-metro-conchali-_JM,departamento,"Aviador Acevedo / Metro Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Venta Departamento 1 Dormitorio Metro Conchalí,2300.0,37.0,35.0,1,1,6,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2906185710-venta-departamento-1-dormitorio-metro-conchali-_JM,departamento,"Fermin Vivaceta/el Olivo, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Deptos. Nuevos Entre Estaciones Conchalí Y Metro Vivaceta,1980.0,28.0,28.0,1,0,0,0,True,False,True,False,True,True,True,https://portalinmobiliario.com/MLC-3002648140-deptos-nuevos-entre-estaciones-conchali-y-metro-vivaceta-_JM,departamento,"Tte. Yávar 1500 - 1800, Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Departamento Cercano A Metro Conchali,2575.0,69.0,65.0,2,3,9,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3187924784-departamento-cercano-a-metro-conchali-_JM,departamento,"Andrés Marambio 3779, Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
Conchalí,Lindo Dpto. A Pasos Del Metro,3000.0,85.0,85.0,2,3,20,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1622491813-lindo-dpto-a-pasos-del-metro-_JM,departamento,"Canopus 1670, Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)"
El Bosque,"Deptos Nuevos San Bernardo Hd-26, Cerca Comuna El Bosque",2945.0,53.5,53.5,2,2,0,1,True,False,True,True,True,True,True,https://portalinmobiliario.com/MLC-1592740223-deptos-nuevos-san-bernardo-hd-26-cerca-comuna-el-bosque-_JM,departamento,"El Bosque, El Observatorio, El Bosque, RM (Metropolitana)"
El Bosque,Depto. 3d + 2b + Terraza Y Estac. Cercano A Metro El Bosque.,2400.0,61.87,57.54,2,3,12,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1699882119-depto-3d-2b-terraza-y-estac-cercano-a-metro-el-bosque-_JM,departamento,"Depto. 3d + 2b + Terraza Y Estac. Cercano A Metro El Bosque., Alejandro Guzmán, El Bosque, RM (Metropolitana)"
El Bosque,Dpto Con Financiamiento Preferente,1640.0,40.0,40.0,0,0,18,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3087149230-dpto-con-financiamiento-preferente-_JM,departamento,"Dpto Con Financiamiento Preferente, Alejandro Guzmán, El Bosque, RM (Metropolitana)"
El Bosque,"Se Vende Depto En Gran Avenida, El Bosque (123596)",1800.0,55.0,53.0,1,3,15,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1720090493-se-vende-depto-en-gran-avenida-el-bosque-123596-_JM,departamento,"Gran Avenida José Miguel Carrera 10, Lo Martinez, El Bosque, RM (Metropolitana)"
El Bosque,Espectacular Departamento A Estrenar,2743.0,36.74,3.68,1,1,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3152842440-espectacular-departamento-a-estrenar-_JM,departamento,"Santa Elena, El Observatorio, El Bosque, RM (Metropolitana)"
El Bosque,Departamento 3d 1b Gran Avenida El Bosque,1850.0,47.0,47.0,1,3,15,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1716182669-departamento-3d-1b-gran-avenida-el-bosque-_JM,departamento,"General Korner, 1 - 300, Alejandro Guzmán, El Bosque, RM (Metropolitana)"
El Bosque,"Oportunidad Inversión, Departamento 3d 1b Gran Avenida",1890.0,56.0,56.0,1,3,0,0,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-3169891086-oportunidad-inversion-departamento-3d-1b-gran-avenida-_JM,departamento,"Gran Av. José Miguel Carrera 12030, Lo Martinez, El Bosque, RM (Metropolitana)"
El Bosque,Se Vende Hermoso Dpto. En La Cisterna-lo Ovalle,3300.0,58.0,55.0,0,3,0,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2936353042-se-vende-hermoso-dpto-en-la-cisterna-lo-ovalle-_JM,departamento,"Jorge Luco 0675, El Bosque, RM (Metropolitana)"
El Bosque,"Remodelado Y Amplio Departamento, General Körner , El Bosque",1700.0,50.0,47.0,1,1,14,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1670715285-remodelado-y-amplio-departamento-general-korner-el-bosque-_JM,departamento,"General Körner 81, El Bosque, Chile, Alejandro Guzmán, El Bosque, RM (Metropolitana)"
El Bosque,Departamento En Venta Cercano Metro,1700.0,63.0,60.0,1,2,20,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1655472863-departamento-en-venta-cercano-metro-_JM,departamento,"Gral. Körner 1 - 300, El Bosque, Alejandro Guzmán, El Bosque, RM (Metropolitana)"
El Bosque,"Departamento Excelente Ubicación, 3 Dormitorios. El Bosque",2150.0,57.0,57.0,1,3,8,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2908404532-departamento-excelente-ubicacion-3-dormitorios-el-bosque-_JM,departamento,"Gral. Körner 237, El Bosque, Alejandro Guzmán, El Bosque, RM (Metropolitana)"
El Bosque,Departamento En Venta En El Bosque,1877.0,0.0,0.0,1,3,14,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3208392120-departamento-en-venta-en-el-bosque-_JM,departamento,"Condominio Santa Bernardita, Lo Martinez, El Bosque, RM (Metropolitana)"
El Bosque,Departamento En Venta De 1 Dorm. En Independencia,2100.0,34.0,34.0,1,1,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2902712954-departamento-en-venta-de-1-dorm-en-independencia-_JM,departamento,"Los Olivos 1154, El Observatorio, El Bosque, RM (Metropolitana)"
El Bosque,"Venta El Bosque, Dpto Madrid, 2 Dorm, 1 Baño",1117.0,47.0,47.0,1,2,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3133560460-venta-el-bosque-dpto-madrid-2-dorm-1-bano-_JM,departamento,"Venta El Bosque, Dpto Madrid, 2 Dorm, 1 Baño, Lo Martinez, El Bosque, RM (Metropolitana)"
Estación Central,Depto 2 Dorm. Av Ecuador 3866 Metro Venta Sin Comisión,2390.0,48.0,46.0,2,2,5,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2648906642-depto-2-dorm-av-ecuador-3866-metro-venta-sin-comision-_JM,departamento,"Av. Ecuador 3866, San Alberto Hurtado, Estación Central, RM (Metropolitana)"
Estación Central,Home Studio Con Vista Despejada Cercano Al Metro.,945.0,22.0,22.0,1,1,7,0,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1612974843-home-studio-con-vista-despejada-cercano-al-metro-_JM,departamento,"Estacion Central, San Alberto Hurtado, Estación Central, RM (Metropolitana)"
Estación Central,Departamento En Impecable Estado,1350.0,32.0,30.0,1,1,9,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1677653921-departamento-en-impecable-estado-_JM,departamento,"Coronel Godoy 1 - 300, Estación Central, Santiago, San Alberto Hurtado, Estación Central, RM (Metropolitana)"
Estación Central,"Metro U. De Santiago, Estación Central",999.0,29.0,27.0,1,0,5,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1648465469-metro-u-de-santiago-estacion-central-_JM,departamento,"Metro U. De Santiago, Estación Central, Universidad de Santiago, Estación Central, RM (Metropolitana)"
Estación Central,Dpto. Estación Central 1d1b,1100.0,35.0,30.0,1,1,0,0,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1653134041-dpto-estacion-central-1d1b-_JM,departamento,"C. Obispo Manuel Umana Salinas 033, Santiago, Estación Central, Universidad de Santiago, Estación Central, RM (Metropolitana)"
Estación Central,Departamento Excelente Ubicacion,2300.0,43.0,43.0,1,2,8,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3195898184-departamento-excelente-ubicacion-_JM,departamento,"Av. María Rozas Velásquez 61, Santiago, Estación Central, Metro Las Rejas, Estación Central, RM (Metropolitana)"
Estación Central,Excelente Dpto Mariposa 2d2b // Metro Ecuador,2190.0,62.0,54.0,2,2,8,0,True,False,True,False,True,True,True,https://portalinmobiliario.com/MLC-1709294327-excelente-dpto-mariposa-2d2b-metro-ecuador-_JM,departamento,"Conde Del Maule 4521, Estación Central, Metro Ecuador, Estación Central, RM (Metropolitana)"
Estación Central,Venta Oportunidad Departamento - Estación Central,2200.0,45.0,45.0,2,2,7,1,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3173964792-venta-oportunidad-departamento-estacion-central-_JM,departamento,"Conde Del Maule, 4200 - 4500, San Alberto Hurtado, Estación Central, RM (Metropolitana)"
Estación Central,Vendo Departamento En Barrio Residencial De Estación Central,2260.0,53.0,50.0,1,3,12,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3176646816-vendo-departamento-en-barrio-residencial-de-estacion-central-_JM,departamento,"Av. Ecuador 5065, Estación Central, Metro Las Rejas, Estación Central, RM (Metropolitana)"
Estación Central,Alta Rentabilidad Metro San Alberto Hurtado 2d1b + Bdga/,1955.0,49.0,43.0,1,2,6,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1650059237-alta-rentabilidad-metro-san-alberto-hurtado-2d1b-bdga-_JM,departamento,"Av. Padre Alberto Hurtado 59, Estación Central, San Alberto Hurtado, Estación Central, RM (Metropolitana)"
Estación Central,Departamento En Venta De 1 Dorm. En Estación Central,1200.0,22.7,22.7,1,1,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2902173216-departamento-en-venta-de-1-dorm-en-estacion-central-_JM,departamento,"Abtao 24, Metro Ecuador, Estación Central, RM (Metropolitana)"
Estación Central,"Depto Amplio 3h 2b Metro Ecuador, Est Central Sin Comision",2078.0,53.33,53.33,2,3,5,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3121784792-depto-amplio-3h-2b-metro-ecuador-est-central-sin-comision-_JM,departamento,"Depto Amplio 3h 2b Metro Ecuador, Est Central Sin Comision Conversable, San Alberto Hurtado, Estación Central, RM (Metropolitana)"
Estación Central,Departamento En Venta De 2 Dorm. En Estación Central,3039.0,49.11,47.15,2,2,2,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1609552809-departamento-en-venta-de-2-dorm-en-estacion-central-_JM,departamento,"Metro Universidad De Santiago, Universidad de Santiago, Estación Central, RM (Metropolitana)"
Estación Central,Departamento En Venta De 3 Dorm. En Estación Central,3080.0,62.0,59.0,2,3,23,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1670719067-departamento-en-venta-de-3-dorm-en-estacion-central-_JM,departamento,"4 De Pajaritos Al Lado De Esc. Investigaciones, Metro Pajaritos, Estación Central, RM (Metropolitana)"
Estación Central,Departamento En Venta De 1 Dorm. En Estación Central,1650.0,32.0,32.0,1,1,8,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1710198565-departamento-en-venta-de-1-dorm-en-estacion-central-_JM,departamento,"Av. Victor Jara / Av. Alameda Libertador Bernardo O´higgins, Universidad de Santiago, Estación Central, RM (Metropolitana)"
Estación Central,"Departamento Av. Ecuador 3866 Metro Cerca, Sin Comisión",1990.0,51.0,48.0,2,2,5,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2803462824-departamento-av-ecuador-3866-metro-cerca-sin-comision-_JM,departamento,"Av. Ecuador 3866, Estación Central, San Alberto Hurtado, Estación Central, RM (Metropolitana)"
Estación Central,Oportunidad Depto 2d/1b A Pasos Metro Ecuador.,2100.0,53.8,49.0,1,2,6,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1675349315-oportunidad-depto-2d1b-a-pasos-metro-ecuador-_JM,departamento,"Ecuador, 4500 - 4800, Metro Ecuador, Estación Central, RM (Metropolitana)"
Estación Central,"Departamento En Venta De 1d 1b Estación Central, Descuentos",2210.0,32.61,28.84,1,1,12,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1604177059-departamento-en-venta-de-1d-1b-estacion-central-descuentos-_JM,departamento,"Toro Mazotte, Metro San Alberto Hurtado, Autopista Central, San Alberto Hurtado, Estación Central, RM (Metropolitana)"
Estación Central,Departamento En Venta De 1 Dorm. En Estación Central,1960.0,21.89,21.89,1,1,2,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2882247760-departamento-en-venta-de-1-dorm-en-estacion-central-_JM,departamento,"Metro San Alberto Hurtado, Autopista Central, San Alberto Hurtado, Estación Central, RM (Metropolitana)"
Estación Central,Depto 2d/2b Con Bodega Y Estacionamiento En Est. Central,2800.0,51.57,48.79,2,2,7,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3171651928-depto-2d2b-con-bodega-y-estacionamiento-en-est-central-_JM,departamento,"Placilla 149, Estación Central, San Alberto Hurtado, Estación Central, RM (Metropolitana)"
Estación Central,Departamento En Venta De 1 Dorm. En Estación Central,1600.0,36.0,32.0,1,1,9,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3071853070-departamento-en-venta-de-1-dorm-en-estacion-central-_JM,departamento,"Metro Ecuador, San Alberto Hurtado, Estación Central, RM (Metropolitana)"
