comuna,titulo,precio_uf,m2_totales,m2_construidos,banos,dormitorios,antiguedad_anos,estacionamientos,jardin,piscina,quincho,condominio_cerrado,educacion,comercios,salud,url,tipo_vivienda
Vitacura,"Nueva, Mediterránea: Club De Polo",35000.0,337.0,268.0,5,5,0,2,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-3179238228-nueva-mediterranea-club-de-polo-_JM,casa
Vitacura,Espoz / Monseñor Escrivá,22900.0,522.0,203.0,3,4,53,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3040451420-espoz-monsenor-escriva-_JM,casa
Vitacura,Llegar Y Cambiarse - Excelente Distribucion - Club De Polo,22750.0,370.0,170.0,3,3,1,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3182406844-llegar-y-cambiarse-excelente-distribucion-club-de-polo-_JM,casa
Vitacura,Venta Casa Sector Colegio Manquehue,13700.0,226.0,140.0,2,4,33,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1653120097-venta-casa-sector-colegio-manquehue-_JM,casa
Vitacura,"Colegio Manquehue, Sport Francés, La Querencia",21850.0,500.0,224.0,4,4,44,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3202315844-colegio-manquehue-sport-frances-la-querencia-_JM,casa
Vitacura,Sport Frances / Colegio Manquehue,19000.0,481.0,265.0,3,4,52,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1692171063-sport-frances-colegio-manquehue-_JM,casa
Vitacura,Casa Con Departamento Independiente.,19900.0,539.0,182.0,3,4,51,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1645723971-casa-con-departamento-independiente-_JM,casa
Vitacura,Jardin Del Este: Agustín Denegri / Laura Tromben,44000.0,972.0,221.0,2,4,56,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1723967463-jardin-del-este-agustin-denegri-laura-tromben-_JM,casa
Vitacura,Colegio Manquehue / Sport Francés,21400.0,410.0,230.0,3,5,45,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1692248123-colegio-manquehue-sport-frances-_JM,casa
Vitacura,Mediterránea: Club Manquehue - Juan Xxiii,17400.0,230.0,160.0,4,4,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2978896154-mediterranea-club-manquehue-juan-xxiii-_JM,casa
Vitacura,"Manizales/ Colegio Aleman, La Maisonnette Vitacura",31750.0,605.0,367.0,5,5,55,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1692261697-manizales-colegio-aleman-la-maisonnette-vitacura-_JM,casa
Vitacura,Casa En Venta De 3 Dorm. En Vitacura,13950.0,299.0,123.0,2,3,53,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1674744129-casa-en-venta-de-3-dorm-en-vitacura-_JM,casa
Vitacura,"Oportunidad! 4 Dorm, Frenta A Plaza,  L7 Metro",13990.0,273.0,129.0,3,4,51,2,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-1667136171-oportunidad-4-dorm-frenta-a-plaza-l7-metro-_JM,casa
Vitacura,Casa Sector Colegio Tabancura Y Los Andes,35000.0,1366.0,320.0,3,5,36,7,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3202109170-casa-sector-colegio-tabancura-y-los-andes-_JM,casa
Vitacura,Casa En Venta De 3 Dorm. En Vitacura,18350.0,423.0,135.0,3,3,67,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1615083145-casa-en-venta-de-3-dorm-en-vitacura-_JM,casa
Vitacura,Pasaje Cerrado / Remodelada: Las Hualtatas / Camoens,18500.0,241.0,156.0,3,3,2,2,True,True,True,True,True,True,True,https://www.portalinmobiliario.com/MLC-3198370352-pasaje-cerrado-remodelada-las-hualtatas-camoens-_JM,casa
Vitacura,Estadio Croata / Geronimo De Alderete,14300.0,250.0,110.0,3,3,45,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3156619956-estadio-croata-geronimo-de-alderete-_JM,casa
Vitacura,"Nuevo, A Estrenar: Santa María De Manquehue",50000.0,774.0,395.0,4,3,4,4,True,True,True,True,True,False,False,https://portalinmobiliario.com/MLC-1631835665-nuevo-a-estrenar-santa-maria-de-manquehue-_JM,casa
Vitacura,Casa Estilo Mediterráneo,47000.0,2000.0,380.0,5,4,9,6,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1709329989-casa-estilo-mediterraneo-_JM,casa
Vitacura,Santa María De Manquehue Plano,37000.0,1010.0,348.0,5,5,28,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1692080303-santa-maria-de-manquehue-plano-_JM,casa
Vitacura,Casa En Calle Tranquila Sector Alianza Francesa,20500.0,420.0,163.0,3,4,55,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1724664053-casa-en-calle-tranquila-sector-alianza-francesa-_JM,casa
Vitacura,Remodelada: Colegio Alemán / Las Hualtatas,14900.0,250.0,125.0,2,2,8,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3180454294-remodelada-colegio-aleman-las-hualtatas-_JM,casa
Vitacura,Casa De 5 Dorm. En Santa María De Manquehue,34500.0,1014.0,613.0,6,5,30,5,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3234931630-casa-de-5-dorm-en-santa-maria-de-manquehue-_JM,casa
Vitacura,Remodelada - En Pasaje: Parque Bicentenario,18200.0,180.0,146.0,3,4,45,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2994786370-remodelada-en-pasaje-parque-bicentenario-_JM,casa
Vitacura,Funcional Casa Buena Conectividad Y Amplio Jardín,13500.0,380.0,102.0,2,3,55,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1703442653-funcional-casa-buena-conectividad-y-amplio-jardin-_JM,casa
Vitacura,"Casa Estilo Mediterránea Lo Curro, Gran Entorno Na...",75000.0,5600.0,1000.0,5,6,0,10,True,True,False,True,False,False,False,https://portalinmobiliario.com/MLC-1616295763-casa-estilo-mediterranea-lo-curro-gran-entorno-na-_JM,casa
Vitacura,Casa En Venta En Vitacura,116000.0,11196.0,750.0,6,6,65,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3225272184-casa-en-venta-en-vitacura-_JM,casa
Vitacura,Venta Casa Moderna Condominio 5 Dorm 6 Baños Lo Curro,57000.0,1488.0,614.0,5,4,10,10,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2938008112-venta-casa-moderna-condominio-5-dorm-6-banos-lo-curro-_JM,casa
Vitacura,Excelente Casa Con Gran Vista En Condominio Privad...,54000.0,5000.0,400.0,3,4,20,5,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2973451432-excelente-casa-con-gran-vista-en-condominio-privad-_JM,casa
Vitacura,Condominio / Santa Maria / Unimarc / Colegio San Benito,24900.0,420.0,260.0,4,4,18,3,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2966267586-condominio-santa-maria-unimarc-colegio-san-benito-_JM,casa
Vitacura,Venta Casa Sta María De Manquehue La Mejor Vista De Stgo,110000.0,7525.0,1300.0,7,5,19,10,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1613346507-venta-casa-sta-maria-de-manquehue-la-mejor-vista-de-stgo-_JM,casa
Vitacura,Arquitectura Moderna  En Exclusivo Condominio Muy ...,26000.0,794.0,514.0,5,5,25,3,True,True,False,True,False,False,False,https://portalinmobiliario.com/MLC-1615340737-arquitectura-moderna-en-exclusivo-condominio-muy--_JM,casa
Vitacura,Rodeada De Naturaleza,37500.0,5000.0,420.0,3,5,10,6,True,True,False,True,False,True,False,https://portalinmobiliario.com/MLC-2898870254-rodeada-de-naturaleza-_JM,casa
Vitacura,Casa En Venta De 7 Dorm. En Vitacura,75000.0,5600.0,1000.0,6,7,14,10,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1613336579-casa-en-venta-de-7-dorm-en-vitacura-_JM,casa
Vitacura,Lo Curro Bajo I Elegante Y Espectacular I 10.800 M2 Terreno,70000.0,10806.0,1000.0,6,5,45,10,True,True,False,True,False,False,False,https://portalinmobiliario.com/MLC-1707043529-lo-curro-bajo-i-elegante-y-espectacular-i-10800-m2-terreno-_JM,casa
Vitacura,Gran Casa Colonial  Con Espectacular Parque Y Vist...,75000.0,5800.0,600.0,3,4,35,12,True,True,False,True,False,True,False,https://portalinmobiliario.com/MLC-1616283085-gran-casa-colonial-con-espectacular-parque-y-vist-_JM,casa
Vitacura,Casa En Venta De 5 Dorm. En Vitacura,110000.0,5440.0,450.0,6,5,0,14,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-3121783342-casa-en-venta-de-5-dorm-en-vitacura-_JM,casa
Vitacura,Townhouse Con Preciosa Vista Panorámica,22500.0,585.0,240.0,3,3,10,2,True,True,False,True,False,False,False,https://portalinmobiliario.com/MLC-2898801330-townhouse-con-preciosa-vista-panoramica-_JM,casa
Vitacura,Estupenda Casa Moderna Con Gran Jardín,75600.0,5300.0,717.0,5,5,47,11,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1616370285-estupenda-casa-moderna-con-gran-jardin-_JM,casa
Vitacura,Sensacional Casa En Condominio Con Excelente Terre...,60000.0,5000.0,500.0,4,5,39,5,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2898871490-sensacional-casa-en-condominio-con-excelente-terre-_JM,casa
Vitacura,Lo Curro Casa En Barrio Tranquilo Gran Terreno,79000.0,5100.0,900.0,3,3,51,4,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1616245075-lo-curro-casa-en-barrio-tranquilo-gran-terreno-_JM,casa
Vitacura,"Preciosa Casa, Arquitectura Única",45700.0,2397.0,465.0,4,5,17,6,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-1615327873-preciosa-casa-arquitectura-unica-_JM,casa
Vitacura,Espacios Amplios Y Preciosas Vistas A Santiago,35000.0,1005.0,553.0,3,5,23,3,True,True,False,True,False,False,False,https://portalinmobiliario.com/MLC-2898736076-espacios-amplios-y-preciosas-vistas-a-santiago-_JM,casa
Vitacura,"En Condominio, Gran Jardin Y Muy Luminosa",55000.0,1600.0,436.0,6,6,12,3,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2898660352-en-condominio-gran-jardin-y-muy-luminosa-_JM,casa
Vitacura,Casa En Venta En Vitacura,85000.0,7112.0,750.0,6,6,65,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3125250792-casa-en-venta-en-vitacura-_JM,casa
Vitacura,Casa Lujo 4d/5b Proyecto Inmobiliario Gran Vista Lo Curro,80000.0,10800.0,950.0,7,6,45,10,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1658703479-casa-lujo-4d5b-proyecto-inmobiliario-gran-vista-lo-curro-_JM,casa
Vitacura,Nueva - Amplios Espacios - Gran Jardin - Finas Terminaciones,42900.0,1908.0,449.0,6,6,0,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2927285420-nueva-amplios-espacios-gran-jardin-finas-terminaciones-_JM,casa
Vitacura,Espectacular Vista - Camino Del Cóndor,125000.0,3125.0,1200.0,6,5,0,4,True,True,False,True,False,True,False,https://portalinmobiliario.com/MLC-3210077192-espectacular-vista-camino-del-condor-_JM,casa
Vitacura,Espectacular Casa Del Arquitecto Gonzalo Mardones ...,49500.0,1000.0,498.0,7,7,18,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1648493601-espectacular-casa-del-arquitecto-gonzalo-mardones--_JM,casa
Vitacura,Casa En Venta De 5 Dorm. En Vitacura,43000.0,1910.0,450.0,5,5,1,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1724648993-casa-en-venta-de-5-dorm-en-vitacura-_JM,casa
Vitacura,Santa María De Manquehue,75000.0,4500.0,900.0,6,7,0,4,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2892203282-santa-maria-de-manquehue-_JM,casa
Vitacura,"Casa En Condominio De 6 Dorm. En Vitacura, Lo Curro Bajo",32500.0,1077.0,390.0,6,6,21,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2967590636-casa-en-condominio-de-6-dorm-en-vitacura-lo-curro-bajo-_JM,casa
Vitacura,Casa Mediterránea En Calle Cerrada,60000.0,2159.0,596.0,4,4,23,8,False,False,False,False,False,False,False,https://portalinmobiliario.com/MLC-1615328925-casa-mediterranea-en-calle-cerrada-_JM,casa
Vitacura,Casa En Condominio Orientación Norte,35500.0,329.0,1070.0,3,4,23,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2898862252-casa-en-condominio-orientacion-norte-_JM,casa
Vitacura,Casa En Condominio/ Lo Curro Bajo,26000.0,2400.0,457.0,7,6,24,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1665017029-casa-en-condominio-lo-curro-bajo-_JM,casa
Vitacura,Precioso Entorno Verde Con Vista A Santiago,38000.0,5000.0,368.0,3,4,44,5,True,False,False,False,False,False,False,https://portalinmobiliario.com/MLC-2898738062-precioso-entorno-verde-con-vista-a-santiago-_JM,casa
Vitacura,Lo Curro,35000.0,1004.0,514.0,5,6,1,5,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2853070218-lo-curro-_JM,casa
Vitacura,Casa En Venta El Canal/ Via Aurora 596m2,65000.0,2159.0,596.0,7,6,22,8,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1698032883-casa-en-venta-el-canal-via-aurora-596m2-_JM,casa
Vitacura,Venta Casa Condominio Preciosa Arquitectura 4 Dorm 5 Baños,45000.0,1080.0,454.0,5,4,8,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2966410558-venta-casa-condominio-preciosa-arquitectura-4-dorm-5-banos-_JM,casa
Vitacura,Maravillosa Y Fina Casa En Exclusivo Condominio En Lo Curro,54000.0,5000.0,400.0,4,5,19,4,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3010773522-maravillosa-y-fina-casa-en-exclusivo-condominio-en-lo-curro-_JM,casa
Vitacura,Amplia Casa Con Terreno Para Construir Hasta 2 Viv...,48000.0,6000.0,812.0,5,5,24,4,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-2898774618-amplia-casa-con-terreno-para-construir-hasta-2-viv-_JM,casa
Vitacura,Gran Vía / Espectacular Casa,63000.0,4526.0,857.34,6,7,0,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1642682291-gran-via-espectacular-casa-_JM,casa
Vitacura,Casa En Venta En Vitacura,79000.0,5100.0,960.0,5,4,49,7,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-3056290460-casa-en-venta-en-vitacura-_JM,casa
Vitacura,Casa Lo Curro Gran Vista 3 Dormitorios Lindo Jardin,55000.0,5100.0,427.0,6,3,35,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2882312186-casa-lo-curro-gran-vista-3-dormitorios-lindo-jardin-_JM,casa
Vitacura,Lo Curro - Preciosa Casa Y Jardin - Muy Bien Mantenidas,75000.0,5600.0,1000.0,6,6,24,9,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1629182601-lo-curro-preciosa-casa-y-jardin-muy-bien-mantenidas-_JM,casa
Vitacura,El Canal/ Sitio Para 5 Casas,70000.0,10806.0,10806.0,0,0,0,0,True,True,False,True,False,False,False,https://portalinmobiliario.com/MLC-1607630547-el-canal-sitio-para-5-casas-_JM,casa
Vitacura,Camino Del Condor/ Arq Gonzalo Mardones/ Arquitectura Sólida,48000.0,2164.0,543.0,7,7,29,10,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1695549941-camino-del-condor-arq-gonzalo-mardones-arquitectura-solida-_JM,casa
Vitacura,Excelente Casa En Lo Curro. Linda Vista A La Cordi...,37000.0,3007.0,635.0,5,5,15,9,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1616245189-excelente-casa-en-lo-curro-linda-vista-a-la-cordi-_JM,casa
Vitacura,Espectacular Casa Camino El Condor/ Por Christian De Groote,110000.0,7525.0,1300.0,7,5,20,6,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1663528283-espectacular-casa-camino-el-condor-por-christian-de-groote-_JM,casa
Vitacura,Nueva Casa Vista A La Ciudad,22500.0,356.83,283.03,4,3,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1657787611-nueva-casa-vista-a-la-ciudad-_JM,casa
Vitacura,Preciosa Vista Rodeada De Naturaleza,45000.0,5100.0,439.0,2,3,27,5,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2898647744-preciosa-vista-rodeada-de-naturaleza-_JM,casa
Vitacura,Espectacular / Amplia / Via Aurora / Lo Curro,27500.0,800.0,520.0,5,7,22,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2966319552-espectacular-amplia-via-aurora-lo-curro-_JM,casa
Vitacura,Venta Condominio Mediterránea 6dorm Mas Servicio,55000.0,1600.0,550.0,6,6,17,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1709475931-venta-condominio-mediterranea-6dorm-mas-servicio-_JM,casa
Vitacura,"Se Vende Casa En Lo Curro, Via Morada",65000.0,4300.0,530.0,6,5,0,6,True,False,False,False,False,False,False,https://portalinmobiliario.com/MLC-1675406339-se-vende-casa-en-lo-curro-via-morada-_JM,casa
Vitacura,Casa Vende/garn Casa En Lo Curro,40000.0,5000.0,715.0,4,3,30,10,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3130532072-casa-vendegarn-casa-en-lo-curro-_JM,casa
Vitacura,Se Vende Casa 5d 5b 4 Estacionamientos Lo Curro Vitacura,35000.0,1004.0,510.0,5,5,18,4,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2943209092-se-vende-casa-5d-5b-4-estacionamientos-lo-curro-vitacura-_JM,casa
Vitacura,Lo Curro,37000.0,3007.0,660.0,6,6,14,7,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1666209397-lo-curro-_JM,casa
Vitacura,Condominio Cerrado - Gran Casa Y Jardin - Lo Curro Bajo,35500.0,1037.0,369.0,5,6,20,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3109402050-condominio-cerrado-gran-casa-y-jardin-lo-curro-bajo-_JM,casa
Vitacura,Casa En Venta De 7 Dorm. En Vitacura,110000.0,7000.0,1300.0,10,7,28,12,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1692848587-casa-en-venta-de-7-dorm-en-vitacura-_JM,casa
Vitacura,"Lo Curro, Vista, Moderno, 3 Dormitorios, Grandes Recibos Fm",50000.0,5100.0,439.0,4,5,36,5,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2910014274-lo-curro-vista-moderno-3-dormitorios-grandes-recibos-fm-_JM,casa
Vitacura,"Oportunidad! Moderna Y Gran Casa En Condominio, Lo Curro",25990.0,797.0,500.0,6,5,24,3,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-3196011432-oportunidad-moderna-y-gran-casa-en-condominio-lo-curro-_JM,casa
Vitacura,Venta Casa Lo Curro,65000.0,4180.0,600.0,5,8,49,0,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2911049488-venta-casa-lo-curro-_JM,casa
Vitacura,Gran Via Con Vista A Stgo,65000.0,5400.0,338.0,2,4,0,4,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-3117033870-gran-via-con-vista-a-stgo-_JM,casa
Vitacura,"Casa En Venta De 5 Dorm. 4 Baños En Lo Curro ,vitacura",59990.0,5000.0,700.0,4,5,3,15,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1704865181-casa-en-venta-de-5-dorm-4-banos-en-lo-curro-vitacura-_JM,casa
Vitacura,Excusivo Condominio De 3 Lujosas Y Unicas Casas,26000.0,1000.0,513.0,6,6,25,3,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-3012901050-excusivo-condominio-de-3-lujosas-y-unicas-casas-_JM,casa
Vitacura,"Casa Venta 5 Dormitorios Santa Maria Manquehue, Vitacura",31000.0,874.0,301.0,5,5,0,3,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1720256035-casa-venta-5-dormitorios-santa-maria-manquehue-vitacura-_JM,casa
Vitacura,Casa En Venta De 7 Dorm. En Vitacura,158000.0,14233.0,2615.42,6,7,25,30,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2983228556-casa-en-venta-de-7-dorm-en-vitacura-_JM,casa
Vitacura,Casa En Condominio Terrado / Insuperable Vista - Hb Hunter,22500.0,283.0,230.0,4,4,11,2,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-3193096150-casa-en-condominio-terrado-insuperable-vista-hb-hunter-_JM,casa
Vitacura,Se Vende Espectacular Casa En Lo Curro,90000.0,5000.0,450.0,5,6,0,8,True,False,False,True,False,False,False,https://portalinmobiliario.com/MLC-1675457673-se-vende-espectacular-casa-en-lo-curro-_JM,casa
Vitacura,Sta Maria Manquehue,37500.0,650.0,550.0,4,4,0,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3116995388-sta-maria-manquehue-_JM,casa
Vitacura,Venta Casa De 491m2 - Lo Curro - Vitacura,39900.0,1028.0,491.0,5,5,0,7,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-3193504168-venta-casa-de-491m2-lo-curro-vitacura-_JM,casa
Vitacura,Casa En Venta De 3 Dorm. En Vitacura,36000.0,1126.0,286.0,4,3,2,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1645981415-casa-en-venta-de-3-dorm-en-vitacura-_JM,casa
Vitacura,Casa En Venta De 5 Dorm. En Vitacura,39500.0,5800.0,600.0,4,5,56,0,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1710958359-casa-en-venta-de-5-dorm-en-vitacura-_JM,casa
Vitacura,Terreno Para Proyecto O Casa Para Remodelar - Lo Curro,40000.0,4738.0,223.0,3,3,1,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1674201733-terreno-para-proyecto-o-casa-para-remodelar-lo-curro-_JM,casa
Vitacura,Sitios En Condominio - Gran Vista - Calle Con Guardia 24/7,25000.0,1863.0,1863.0,0,0,1,0,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3143684302-sitios-en-condominio-gran-vista-calle-con-guardia-247-_JM,casa
Vitacura,Lo Curro,110000.0,5440.0,450.0,4,4,0,6,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-3117454436-lo-curro-_JM,casa
Vitacura,Casa En Venta En Vitacura Con Piscina Y Jardín,59900.0,2159.0,596.0,4,4,23,8,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1715115147-casa-en-venta-en-vitacura-con-piscina-y-jardin-_JM,casa
Vitacura,Via Aurora/lo Curro C_756193,26000.0,2400.0,514.0,6,5,0,3,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1710933509-via-auroralo-curro-c756193-_JM,casa
Vitacura,Espectacular Casa - Jardin Formado - A Metros De Guardia,43000.0,4893.0,369.0,4,4,1,6,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1658773733-espectacular-casa-jardin-formado-a-metros-de-guardia-_JM,casa
Vitacura,"Vía Aurora, 2 Casas En Terreno De 1350 M2",38900.0,1360.0,480.0,6,6,0,3,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2888646782-via-aurora-2-casas-en-terreno-de-1350-m2-_JM,casa
Vitacura,Gran Vista - Remodelada - Calle Con Guardia 24/7,40000.0,2500.0,410.0,4,4,1,5,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2892344892-gran-vista-remodelada-calle-con-guardia-247-_JM,casa
Vitacura,Casa Venta 6dorm 4baños En Santa Maria De Manquehue Vitacura,26000.0,646.0,325.0,4,6,32,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2909794784-casa-venta-6dorm-4banos-en-santa-maria-de-manquehue-vitacura-_JM,casa
Vitacura,Casa Venta Vitacura Lo Curro.precioso Entorno Parque -jardin,75000.0,5800.0,582.39,5,6,36,5,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-2884583648-casa-venta-vitacura-lo-curroprecioso-entorno-parque-jardin-_JM,casa
Vitacura,Lo Curro 3 Dorm Servicios Grandes Recibos Maravilloso Jardin,50000.0,50500.0,380.0,3,4,46,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3086539088-lo-curro-3-dorm-servicios-grandes-recibos-maravilloso-jardin-_JM,casa
Vitacura,Preciosa Casa En Camino El Cóndor,65000.0,2725.0,545.0,5,5,0,10,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-3180499670-preciosa-casa-en-camino-el-condor-_JM,casa
Vitacura,"Casa Exclusiva, Gran Terreno Y Vistas",38000.0,4893.0,369.0,4,4,30,6,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2927267274-casa-exclusiva-gran-terreno-y-vistas-_JM,casa
Vitacura,Calle Con Guardia 24/7 - Vista Santiago - Excelente Estado,39900.0,5640.0,714.0,4,5,1,20,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1679617699-calle-con-guardia-247-vista-santiago-excelente-estado-_JM,casa
Vitacura,"Oportunidad! Lo Curro, Preciosa Casa Estilo Tudor.",60000.0,4200.0,500.0,6,6,0,4,True,True,False,True,False,False,False,https://portalinmobiliario.com/MLC-3114559628-oportunidad-lo-curro-preciosa-casa-estilo-tudor-_JM,casa
Vitacura,"Via Aurora, Hermosa Vista, 2 Casas En Mismo Terreno",42500.0,1360.0,480.0,6,6,0,3,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-2884449042-via-aurora-hermosa-vista-2-casas-en-mismo-terreno-_JM,casa
Vitacura,Casa En Venta De 10 Dorm. 7 Baños Lo Curro Vitacura,33000.0,6000.0,600.0,7,10,32,7,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1674827439-casa-en-venta-de-10-dorm-7-banos-lo-curro-vitacura-_JM,casa
Vitacura,Espectacular Casa Estilo Contemporáneo -  Lo Curro,75000.0,3476.0,614.0,4,5,7,7,True,True,True,True,False,True,False,https://portalinmobiliario.com/MLC-1656184015-espectacular-casa-estilo-contemporaneo-lo-curro-_JM,casa
Vitacura,Lo Curro - Preciosa Casa - Jardin Plano Y Amplio,62900.0,2805.0,863.0,8,7,15,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2890406736-lo-curro-preciosa-casa-jardin-plano-y-amplio-_JM,casa
Vitacura,Casa En Venta De 5 Dorm. En Vitacura,74000.0,2959.0,705.9,3,5,37,8,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3092195054-casa-en-venta-de-5-dorm-en-vitacura-_JM,casa
Vitacura,Espectacular Vista Norte - Casi Nueva,45000.0,1000.0,350.0,4,4,5,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3090228934-espectacular-vista-norte-casi-nueva-_JM,casa
Vitacura,Casa En Venta En Vitacura 4d + 4b + Cancha De Tenis,75000.0,5800.0,600.0,4,4,40,15,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1723934897-casa-en-venta-en-vitacura-4d-43-4b-43-cancha-de-tenis-_JM,casa
Vitacura,Permiso Para Subdividir  / Sta María / Palerío,38500.0,2143.0,381.0,4,5,0,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1695513505-permiso-para-subdividir-sta-maria-palerio-_JM,casa
